timestamp,st_id,temp_c,hum_pct,wind_speed
2024-04-21 00:00:00,ST010,61.6,34.5,64.0
2024-11-29 09:00:00,ST002,64.5,46.6,52.8
2024-04-15 20:00:00,ST017,43.1,70.6,11.4
2024-05-29 09:00:00,ST010,6.3,89.3,19.9
2024-06-27 08:00:00,ST004,41.8,60.7,13.9
2024-05-16 04:00:00,ST005,15.0,45.4,16.0
2024-05-05 04:00:00,ST015,20.0,84.5,35.0
2024-11-15 17:00:00,ST012,19.2,,76.9
2024-03-01 08:00:00,ST014,35.2,62.3,24.2
2024-07-19 06:00:00,ST018,7.1,81.8,10.1
2024-11-10 04:00:00,ST017,38.6,17.2,21.6
2024-11-24 16:00:00,ST010,32.6,83.5,9.7
2024-12-18 10:00:00,ST007,10.8,72.9,39.6
2024-07-31 05:00:00,ST010,33.8,89.6,64.4
2024-03-23 15:00:00,ST005,68.1,31.0,8.3
2024-10-03 04:00:00,ST010,24.3,25.6,18.8
2024-03-25 02:00:00,ST015,22.3,64.1,14.8
2024-05-16 18:00:00,ST018,24.0,34.7,53.4
2024-09-20 09:00:00,ST013,,19.1,33.4
2024-09-22 20:00:00,ST019,5.4,35.7,51.6
2024-04-05 02:00:00,ST012,23.7,71.5,22.2
2024-05-23 21:00:00,ST017,19.0,70.0,31.2
2024-08-19 14:00:00,ST019,23.4,83.0,11.2
2024-11-26 05:00:00,ST003,20.1,50.1,52.7
2024-06-25 23:00:00,ST017,10.2,37.5,76.4
2024-01-21 03:00:00,ST002,39.1,23.5,7.7
2024-06-10 12:00:00,ST008,9.2,84.9,58.3
2024-06-19 23:00:00,ST002,9.6,82.0,5.8
2024-08-07 05:00:00,ST006,9.3,48.2,10.7
2024-10-25 16:00:00,ST016,32.2,29.2,59.4
2024-01-17 13:00:00,ST003,30.2,66.8,16.3
2024-02-19 03:00:00,ST014,18.6,68.0,76.6
2024-11-19 09:00:00,ST007,25.0,40.3,72.0
2024-02-18 09:00:00,ST013,27.8,20.8,41.4
2024-08-13 21:00:00,ST018,5.9,79.8,23.2
2024-07-15 15:00:00,ST006,8.0,58.9,68.3
2024-03-16 16:00:00,ST002,28.3,89.6,78.8
2024-08-16 09:00:00,ST007,40.5,15.0,16.3
2024-06-09 20:00:00,ST002,24.7,78.5,45.1
2024-02-18 07:00:00,ST012,43.0,60.8,49.0
2024-01-29 11:00:00,ST009,9.2,52.2,18.0
2024-01-15 15:00:00,ST008,42.2,12.2,62.5
2024-11-25 03:00:00,ST001,7.1,75.1,55.6
2024-03-21 13:00:00,ST015,40.9,93.5,29.4
2024-03-03 19:00:00,ST008,28.5,29.3,59.8
2024-06-19 14:00:00,ST001,37.5,16.5,10.1
2024-07-18 14:00:00,ST008,10.2,43.8,52.6
2024-12-03 20:00:00,ST007,33.2,79.1,71.8
2024-07-18 19:00:00,ST012,39.8,30.8,71.4
2024-10-07 11:00:00,ST012,33.2,62.9,22.4
2024-07-27 04:00:00,ST008,34.7,27.9,29.8
2024-11-05 18:00:00,ST015,43.1,11.8,66.9
2024-02-10 18:00:00,ST003,16.2,61.8,39.6
2024-09-15 22:00:00,ST007,12.4,46.6,4.2
2024-08-17 12:00:00,ST001,41.9,87.1,64.8
2024-10-23 07:00:00,ST020,39.6,76.5,74.3
2024-11-12 10:00:00,ST010,22.0,71.1,61.5
2024-03-31 00:00:00,ST008,41.3,33.9,54.6
2024-08-18 10:00:00,ST010,27.8,13.3,21.9
2024-01-09 10:00:00,ST020,10.0,58.3,25.7
2024-01-07 01:00:00,ST015,23.7,92.1,38.4
2024-07-07 17:00:00,ST003,40.9,56.9,76.3
2024-12-03 20:00:00,ST009,10.1,63.6,11.8
2024-05-05 18:00:00,ST002,71.0,83.1,46.4
2024-06-24 17:00:00,ST009,5.6,81.8,68.0
2024-02-22 21:00:00,ST004,25.3,19.6,6.2
2024-02-18 17:00:00,ST014,30.7,84.4,11.4
2024-09-12 19:00:00,ST014,23.8,92.7,49.8
2024-01-18 10:00:00,ST019,9.2,28.0,25.0
2024-05-26 16:00:00,ST012,20.2,59.5,52.6
2024-06-02 07:00:00,ST003,27.6,94.8,50.4
2024-02-05 02:00:00,ST017,29.3,66.0,41.6
2024-08-12 09:00:00,ST008,14.7,75.2,29.0
2024-10-30 19:00:00,ST008,34.3,84.8,29.0
2024-06-06 06:00:00,ST016,23.0,45.6,45.5
2024-04-04 07:00:00,ST014,29.2,77.6,27.3
2024-12-03 08:00:00,ST005,,75.7,72.0
2024-11-16 18:00:00,ST009,34.7,20.7,2.7
2024-12-17 12:00:00,ST005,39.7,88.1,72.3
2024-03-22 06:00:00,ST010,18.5,80.1,26.9
2024-08-30 07:00:00,ST003,43.0,87.4,50.5
2024-05-05 05:00:00,ST005,33.9,,65.6
2024-09-09 12:00:00,ST019,32.0,48.5,25.6
2024-06-07 13:00:00,ST004,16.9,39.0,45.1
2024-07-13 17:00:00,ST014,17.9,37.1,14.3
2024-10-20 21:00:00,ST007,25.8,58.9,49.2
2024-11-28 05:00:00,ST009,22.6,85.3,23.1
2024-07-09 05:00:00,ST008,,27.6,67.1
2024-05-13 05:00:00,ST018,5.3,80.8,2.1
2024-12-21 14:00:00,ST015,10.0,48.6,73.4
2024-12-02 17:00:00,ST014,15.5,83.5,79.4
2024-05-31 20:00:00,ST003,34.1,37.8,40.6
2024-08-02 21:00:00,ST003,40.7,13.3,8.0
2024-01-25 07:00:00,ST018,43.0,63.3,19.7
2024-06-30 02:00:00,ST007,23.8,51.2,15.0
2024-12-18 11:00:00,ST003,39.3,73.7,0.3
2024-01-27 11:00:00,ST006,21.7,32.4,30.4
2024-07-23 20:00:00,ST006,38.6,84.4,53.4
2024-11-24 08:00:00,ST018,16.8,28.6,77.0
2024-08-10 03:00:00,ST015,14.9,46.1,14.1
2024-03-28 10:00:00,ST013,35.9,51.1,64.4
2024-07-01 21:00:00,ST010,25.3,85.6,62.6
2024-10-07 17:00:00,ST011,20.7,47.6,31.9
2024-02-01 03:00:00,ST011,17.3,44.8,45.8
2024-08-13 01:00:00,ST020,66.3,55.9,76.0
2024-02-13 07:00:00,ST012,31.2,54.1,29.0
2024-07-17 02:00:00,ST008,37.1,87.4,26.5
2024-01-14 16:00:00,ST002,35.2,54.8,40.1
2024-06-06 00:00:00,ST001,30.3,68.5,2.7
2024-03-30 13:00:00,ST013,37.7,84.5,69.0
2024-01-14 18:00:00,ST014,5.6,80.6,48.4
2024-08-01 02:00:00,ST007,36.4,46.1,59.5
2024-11-17 19:00:00,ST019,20.1,46.5,17.8
2024-12-11 20:00:00,ST018,14.8,11.5,39.8
2024-11-04 17:00:00,ST004,14.0,92.9,31.8
2024-08-14 22:00:00,ST010,10.8,63.5,6.7
2024-06-19 15:00:00,ST019,8.4,44.3,67.0
2024-12-02 20:00:00,ST002,15.1,36.5,27.0
2024-01-04 19:00:00,ST014,15.7,27.8,45.0
2024-08-07 16:00:00,ST008,23.5,51.1,44.4
2024-02-22 21:00:00,ST014,20.0,74.3,13.0
2024-01-27 15:00:00,ST004,40.4,52.1,50.1
2024-09-29 15:00:00,ST014,5.4,20.0,79.7
2024-09-10 16:00:00,ST011,27.6,24.1,23.2
2024-12-20 13:00:00,ST012,29.2,50.1,16.8
2024-04-22 02:00:00,ST005,26.0,80.5,0.8
2024-07-31 21:00:00,ST001,33.1,26.9,7.5
2024-04-16 19:00:00,ST020,,64.1,70.7
2024-10-17 22:00:00,ST010,28.4,36.0,50.0
2024-02-22 21:00:00,ST007,28.7,18.8,17.3
2024-09-18 10:00:00,ST017,18.2,75.6,47.4
2024-05-22 21:00:00,ST016,11.7,76.6,79.1
2024-11-20 14:00:00,ST006,40.0,37.5,71.7
2024-08-11 07:00:00,ST016,17.1,74.6,19.3
2024-07-31 19:00:00,ST012,38.5,36.9,6.3
2024-04-07 13:00:00,ST009,38.6,57.6,39.2
2024-08-25 16:00:00,ST014,12.1,83.6,68.4
2024-05-10 09:00:00,ST020,67.2,,59.8
2024-08-12 05:00:00,ST010,8.8,41.4,20.3
2024-11-22 19:00:00,ST009,20.9,94.6,56.3
2024-11-17 09:00:00,ST001,44.9,63.7,39.2
2024-01-27 01:00:00,ST004,19.8,62.1,57.1
2024-10-13 10:00:00,ST003,38.4,20.2,35.5
2024-05-12 13:00:00,ST009,31.2,72.7,26.6
2024-09-07 00:00:00,ST006,25.7,89.9,32.3
2024-04-10 16:00:00,ST017,34.2,17.1,35.5
2024-01-03 04:00:00,ST006,17.4,57.6,9.4
2024-03-01 04:00:00,ST015,9.7,17.7,58.4
2024-01-08 03:00:00,ST006,13.7,41.8,6.5
2024-03-31 14:00:00,ST007,17.4,42.2,23.0
2024-07-05 05:00:00,ST007,40.3,25.1,23.6
2024-09-05 05:00:00,ST019,19.0,64.6,36.0
2024-09-20 06:00:00,ST019,11.2,58.3,79.5
2024-05-21 14:00:00,ST010,18.7,92.3,44.1
2024-06-25 06:00:00,ST007,13.7,32.2,73.8
2024-08-08 11:00:00,ST015,70.8,42.1,47.1
2024-04-18 08:00:00,ST001,21.9,38.5,51.8
2024-05-07 02:00:00,ST015,35.1,47.3,49.3
2024-06-15 06:00:00,ST016,15.1,41.7,27.0
2024-12-12 02:00:00,ST008,9.3,46.2,21.5
2024-07-24 04:00:00,ST006,40.5,92.0,75.4
2024-08-15 10:00:00,ST005,36.5,14.6,7.2
2024-04-22 20:00:00,ST013,23.4,66.0,16.0
2024-10-25 00:00:00,ST007,8.6,30.8,54.8
2024-03-09 04:00:00,ST012,23.8,68.4,55.9
2024-03-06 09:00:00,ST008,20.5,37.1,74.8
2024-09-25 20:00:00,ST014,,39.5,53.6
2024-06-09 12:00:00,ST006,19.8,38.9,65.9
2024-04-04 06:00:00,ST008,25.0,13.8,24.2
2024-07-13 12:00:00,ST005,17.4,67.4,38.5
2024-12-19 04:00:00,ST013,38.4,49.5,6.6
2024-04-19 19:00:00,ST001,17.8,58.8,30.7
2024-10-15 09:00:00,ST013,35.9,35.8,20.7
2024-12-08 17:00:00,ST015,19.9,50.3,26.8
2024-12-28 23:00:00,ST014,74.3,84.0,6.4
2024-11-06 14:00:00,ST017,22.4,49.5,3.2
2024-09-09 02:00:00,ST020,15.1,38.7,23.7
2024-10-11 17:00:00,ST012,5.7,37.6,50.9
2024-06-18 17:00:00,ST013,12.0,55.5,10.1
2024-11-08 16:00:00,ST012,32.6,30.7,66.0
2024-01-28 17:00:00,ST015,8.1,41.7,11.7
2024-12-15 22:00:00,ST013,44.2,,74.2
2024-02-24 02:00:00,ST009,38.5,46.8,9.3
2024-06-15 09:00:00,ST017,32.8,14.2,45.9
2024-07-07 23:00:00,ST006,25.1,,31.9
2024-01-13 18:00:00,ST007,36.3,65.9,22.0
2024-05-31 02:00:00,ST004,14.0,70.3,17.7
2024-10-14 05:00:00,ST015,,37.9,31.1
2024-10-30 08:00:00,ST012,11.1,82.6,39.9
2024-01-23 00:00:00,ST013,31.4,58.6,6.3
2024-09-09 00:00:00,ST017,17.2,73.8,36.1
2024-08-28 01:00:00,ST020,27.6,45.3,61.2
2024-09-13 04:00:00,ST008,41.8,21.2,48.6
2024-07-16 12:00:00,ST004,12.1,23.5,62.2
2024-10-12 11:00:00,ST007,41.0,33.7,61.6
2024-12-08 21:00:00,ST011,26.4,43.3,68.7
2024-04-17 03:00:00,ST015,42.0,25.1,23.1
2024-03-08 02:00:00,ST006,20.3,65.5,77.9
2024-12-09 15:00:00,ST005,45.0,61.0,58.6
2024-11-18 03:00:00,ST019,32.4,90.9,1.8
2024-05-11 18:00:00,ST017,39.0,23.7,29.5
2024-08-08 07:00:00,ST007,10.3,15.5,2.5
2024-06-14 03:00:00,ST015,36.9,92.7,40.0
2024-06-16 03:00:00,ST006,70.5,91.8,0.6
2024-02-18 00:00:00,ST013,36.3,91.4,70.7
2024-01-17 04:00:00,ST018,22.5,80.4,4.8
2024-09-05 01:00:00,ST002,21.0,88.8,50.3
2024-03-17 07:00:00,ST009,33.9,41.1,52.5
2024-03-07 07:00:00,ST009,18.2,69.0,36.7
2024-07-20 14:00:00,ST011,32.6,38.1,36.0
2024-04-11 01:00:00,ST005,25.9,12.2,70.4
2024-07-27 00:00:00,ST006,24.0,47.4,23.6
2024-09-19 07:00:00,ST010,15.3,,68.1
2024-12-13 04:00:00,ST012,34.8,94.7,32.5
2024-12-08 01:00:00,ST005,17.6,41.8,69.2
2024-11-26 09:00:00,ST006,40.9,11.2,75.8
2024-03-22 15:00:00,ST009,31.0,40.3,36.7
2024-06-04 21:00:00,ST017,34.7,40.9,2.6
2024-02-24 05:00:00,ST009,43.8,14.8,45.3
2024-06-04 21:00:00,ST008,32.6,48.8,3.2
2024-02-13 11:00:00,ST007,41.2,21.3,24.2
2024-11-12 22:00:00,ST016,8.9,84.9,4.1
2024-02-26 22:00:00,ST015,24.0,,47.2
2024-03-17 03:00:00,ST014,33.8,47.6,51.4
2024-06-20 20:00:00,ST001,35.2,61.1,39.4
2024-06-29 08:00:00,ST010,39.7,31.2,22.0
2024-11-28 20:00:00,ST006,5.3,85.9,40.8
2024-03-05 13:00:00,ST010,42.0,47.7,51.0
2024-05-25 13:00:00,ST008,17.3,36.0,61.3
2024-04-15 12:00:00,ST007,18.0,26.3,31.7
2024-12-18 13:00:00,ST011,44.2,65.5,63.1
2024-07-26 06:00:00,ST016,19.8,36.0,58.1
2024-09-25 15:00:00,ST019,35.5,10.5,75.2
2024-11-07 21:00:00,ST005,35.7,11.7,56.3
2024-01-17 03:00:00,ST012,17.9,77.2,26.1
2024-10-27 10:00:00,ST017,39.3,19.1,19.5
2024-02-01 09:00:00,ST016,36.2,43.2,76.8
2024-09-13 00:00:00,ST019,7.4,14.8,27.4
2024-04-01 16:00:00,ST016,40.2,16.3,78.2
2024-07-23 00:00:00,ST019,28.0,57.8,35.1
2024-12-28 12:00:00,ST018,37.7,68.6,11.2
2024-09-03 14:00:00,ST011,41.2,47.9,70.8
2024-05-15 20:00:00,ST011,,69.8,20.4
2024-10-18 17:00:00,ST014,20.9,51.3,3.8
2024-10-25 11:00:00,ST001,44.8,91.6,69.8
2024-02-15 19:00:00,ST011,34.4,58.1,77.9
2024-11-15 19:00:00,ST003,29.4,94.4,60.2
2024-04-13 21:00:00,ST015,31.0,16.2,51.8
2024-01-15 15:00:00,ST014,,35.0,49.9
2024-06-25 17:00:00,ST005,39.2,59.7,61.4
2024-08-30 02:00:00,ST019,40.7,70.8,46.1
2024-01-18 21:00:00,ST004,26.3,90.3,3.2
2024-06-06 02:00:00,ST011,31.3,27.1,13.1
2024-01-19 15:00:00,ST012,10.5,86.4,35.2
2024-09-16 16:00:00,ST007,7.0,47.3,15.9
2024-12-11 21:00:00,ST006,41.5,71.6,9.7
2024-09-01 15:00:00,ST020,35.0,36.9,15.3
2024-12-13 07:00:00,ST009,9.5,48.8,0.6
2024-09-03 00:00:00,ST012,42.8,81.1,34.7
2024-09-23 00:00:00,ST003,40.0,11.3,77.1
2024-05-01 01:00:00,ST008,27.6,20.9,12.5
2024-07-19 01:00:00,ST007,19.9,45.3,12.6
2024-09-06 05:00:00,ST006,40.2,19.3,13.0
2024-08-07 04:00:00,ST009,6.1,12.2,2.3
2024-02-01 17:00:00,ST014,26.6,74.8,57.8
2024-03-03 21:00:00,ST008,21.8,15.6,77.5
2024-04-01 18:00:00,ST015,39.3,78.8,0.1
2024-09-06 13:00:00,ST011,43.3,66.8,7.7
2024-05-29 17:00:00,ST005,25.6,78.5,11.4
2024-03-12 20:00:00,ST010,15.0,31.3,58.4
2024-12-20 22:00:00,ST019,25.7,93.9,21.3
2024-01-24 08:00:00,ST005,34.9,,50.6
2024-06-11 08:00:00,ST002,11.5,37.4,45.8
2024-10-03 22:00:00,ST019,23.1,28.3,49.7
2024-08-18 07:00:00,ST017,18.5,85.9,20.4
2024-08-21 17:00:00,ST004,,32.3,62.6
2024-06-04 01:00:00,ST004,44.0,80.6,9.6
2024-10-24 18:00:00,ST015,27.1,89.9,77.3
2024-05-13 00:00:00,ST017,10.7,67.8,62.1
2024-12-28 04:00:00,ST005,26.0,78.0,29.0
2024-04-18 08:00:00,ST012,9.0,24.1,50.7
2024-10-16 11:00:00,ST005,39.3,33.7,76.7
2024-11-21 07:00:00,ST014,64.5,21.6,75.1
2024-02-15 14:00:00,ST020,7.4,44.9,11.5
2024-09-24 02:00:00,ST008,36.5,64.9,31.3
2024-04-05 20:00:00,ST009,40.7,20.5,59.2
2024-08-11 13:00:00,ST009,5.4,20.0,24.9
2024-07-22 23:00:00,ST015,37.9,56.0,48.8
2024-07-04 18:00:00,ST011,43.0,13.5,67.0
2024-11-28 15:00:00,ST006,35.3,29.1,8.2
2024-06-13 17:00:00,ST012,39.8,66.5,66.9
2024-07-07 07:00:00,ST009,41.2,64.4,26.3
2024-03-10 00:00:00,ST001,33.5,51.3,46.9
2024-09-13 13:00:00,ST016,62.5,84.0,53.4
2024-03-05 19:00:00,ST004,9.7,74.9,28.9
2024-01-28 05:00:00,ST013,18.9,77.0,68.2
2024-01-18 12:00:00,ST014,13.6,25.4,50.4
2024-11-07 17:00:00,ST001,39.0,31.5,65.5
2024-02-02 15:00:00,ST015,18.0,69.4,50.8
2024-08-07 17:00:00,ST018,34.6,74.0,62.5
2024-06-04 08:00:00,ST012,17.7,36.0,73.1
2024-09-18 06:00:00,ST006,13.1,82.8,38.8
2024-04-25 01:00:00,ST006,17.9,19.5,46.5
2024-05-01 10:00:00,ST018,20.9,69.1,15.9
2024-06-28 19:00:00,ST013,10.8,38.9,28.3
2024-02-26 02:00:00,ST010,18.0,29.1,66.1
2024-12-03 13:00:00,ST001,14.0,69.1,17.5
2024-01-09 11:00:00,ST005,16.9,92.0,68.6
2024-05-11 05:00:00,ST019,21.5,82.1,46.5
2024-09-05 11:00:00,ST009,37.1,32.4,29.6
2024-02-22 14:00:00,ST012,43.3,21.4,68.8
2024-03-06 23:00:00,ST005,44.2,76.7,40.6
2024-06-04 12:00:00,ST020,33.8,71.0,51.6
2024-02-06 07:00:00,ST019,23.4,,47.3
2024-02-09 06:00:00,ST015,40.8,50.5,56.5
2024-06-21 00:00:00,ST009,42.9,71.9,57.1
2024-05-26 21:00:00,ST013,31.5,36.3,55.8
2024-10-04 22:00:00,ST017,,55.9,54.5
2024-03-22 16:00:00,ST012,36.0,16.0,5.1
2024-05-02 10:00:00,ST020,38.4,12.5,74.3
2024-09-21 11:00:00,ST013,37.2,42.4,38.0
2024-10-20 19:00:00,ST006,40.2,52.5,14.8
2024-08-19 21:00:00,ST003,23.1,18.0,20.6
2024-03-06 04:00:00,ST012,,91.9,42.3
2024-09-12 21:00:00,ST019,39.4,91.2,15.1
2024-03-07 04:00:00,ST012,39.9,87.6,48.0
2024-12-12 08:00:00,ST006,68.5,79.6,2.4
2024-07-17 22:00:00,ST010,9.3,68.1,47.2
2024-08-18 07:00:00,ST005,42.5,88.9,43.8
2024-02-14 16:00:00,ST018,18.5,41.1,19.2
2024-02-10 00:00:00,ST012,41.7,88.3,64.9
2024-12-20 21:00:00,ST004,8.6,65.7,72.9
2024-05-17 04:00:00,ST018,16.3,21.5,61.1
2024-02-26 05:00:00,ST013,24.6,51.8,25.7
2024-02-07 15:00:00,ST010,26.1,13.5,75.7
2024-04-28 08:00:00,ST018,65.2,72.8,42.7
2024-10-23 03:00:00,ST002,34.5,54.5,14.3
2024-11-08 03:00:00,ST004,43.0,85.9,57.0
2024-01-11 15:00:00,ST020,6.8,42.4,72.0
2024-04-30 20:00:00,ST011,44.5,80.3,29.7
2024-06-25 06:00:00,ST008,40.3,45.9,45.6
2024-10-06 08:00:00,ST009,32.6,45.4,33.1
2024-06-22 00:00:00,ST016,29.0,63.3,31.6
2024-02-18 03:00:00,ST008,30.5,19.8,72.2
2024-09-28 20:00:00,ST009,16.4,34.3,68.4
2024-02-29 01:00:00,ST007,27.2,52.3,10.2
2024-01-26 23:00:00,ST008,38.3,25.7,61.0
2024-04-07 10:00:00,ST015,22.7,75.4,53.0
2024-01-30 20:00:00,ST011,27.8,90.6,27.3
2024-02-08 12:00:00,ST007,20.7,23.0,23.3
2024-01-18 06:00:00,ST015,39.9,15.9,19.7
2024-02-08 17:00:00,ST011,71.1,15.5,41.4
2024-04-07 22:00:00,ST002,61.8,68.2,0.5
2024-01-25 00:00:00,ST008,27.5,16.3,51.9
2024-09-21 00:00:00,ST010,23.0,73.6,54.6
2024-11-23 02:00:00,ST015,41.8,23.0,42.9
2024-09-22 04:00:00,ST006,72.3,85.0,29.4
2024-06-03 22:00:00,ST018,44.5,20.6,50.1
2024-11-04 18:00:00,ST015,22.8,43.0,29.1
2024-06-16 22:00:00,ST007,13.7,26.2,15.6
2024-10-05 16:00:00,ST015,20.0,36.1,31.4
2024-10-08 08:00:00,ST020,7.0,28.5,44.1
2024-10-29 09:00:00,ST006,6.0,27.5,45.4
2024-10-01 08:00:00,ST005,28.0,78.1,12.1
2024-08-03 20:00:00,ST016,29.4,74.9,42.4
2024-02-28 12:00:00,ST003,5.9,88.2,69.6
2024-05-18 14:00:00,ST012,34.7,91.4,24.6
2024-11-20 07:00:00,ST015,18.5,24.9,24.3
2024-10-10 10:00:00,ST006,9.7,87.4,32.8
2024-06-19 06:00:00,ST009,44.0,66.4,11.7
2024-11-18 18:00:00,ST013,20.2,24.5,1.6
2024-05-04 03:00:00,ST019,22.9,11.7,39.3
2024-09-09 13:00:00,ST003,7.8,21.5,24.0
2024-08-06 22:00:00,ST007,16.7,77.4,62.9
2024-10-12 04:00:00,ST020,44.7,41.0,20.2
2024-11-30 05:00:00,ST001,17.7,24.2,52.0
2024-01-28 14:00:00,ST011,15.9,94.6,52.5
2024-01-08 06:00:00,ST020,34.4,11.6,30.5
2024-09-13 02:00:00,ST009,18.4,78.3,68.3
2024-06-27 13:00:00,ST012,27.1,51.6,21.3
2024-12-13 08:00:00,ST011,40.8,12.0,10.3
2024-04-15 03:00:00,ST003,27.9,30.1,7.0
2024-02-18 01:00:00,ST011,11.2,63.2,69.7
2024-03-24 06:00:00,ST004,7.2,21.8,73.4
2024-01-03 14:00:00,ST003,22.3,68.3,16.8
2024-11-20 23:00:00,ST007,37.7,70.2,39.6
2024-02-11 19:00:00,ST019,22.7,53.1,6.4
2024-05-09 06:00:00,ST019,33.0,69.7,6.1
2024-09-26 10:00:00,ST006,30.4,60.3,48.1
2024-06-13 08:00:00,ST012,26.2,65.7,77.5
2024-12-03 04:00:00,ST003,18.8,72.3,49.6
2024-01-09 04:00:00,ST015,44.1,67.3,25.5
2024-02-14 23:00:00,ST020,27.8,71.8,25.5
2024-11-29 21:00:00,ST010,17.5,94.9,15.2
2024-11-11 03:00:00,ST015,18.0,77.7,75.6
2024-04-06 23:00:00,ST005,34.5,42.8,76.0
2024-09-29 16:00:00,ST005,19.6,46.9,65.4
2024-03-05 17:00:00,ST007,5.7,50.1,21.7
2024-07-08 13:00:00,ST018,14.1,51.4,57.9
2024-08-29 05:00:00,ST002,43.5,15.7,25.9
2024-05-27 17:00:00,ST016,21.7,11.1,24.6
2024-03-24 04:00:00,ST014,29.0,55.0,27.3
2024-11-19 06:00:00,ST019,7.5,48.0,33.4
2024-11-21 01:00:00,ST011,36.5,57.2,46.2
2024-06-05 06:00:00,ST011,33.3,61.8,65.1
2024-12-14 19:00:00,ST011,40.2,42.7,11.9
2024-02-15 16:00:00,ST009,23.0,76.1,63.3
2024-11-19 09:00:00,ST002,14.9,63.8,26.2
2024-08-06 11:00:00,ST009,24.4,36.7,70.7
2024-03-23 04:00:00,ST020,16.8,15.1,70.8
2024-10-15 18:00:00,ST013,33.0,,23.9
2024-02-23 17:00:00,ST014,19.7,75.9,79.4
2024-08-02 10:00:00,ST015,9.3,33.3,22.1
2024-08-08 08:00:00,ST005,43.2,20.5,69.4
2024-01-18 09:00:00,ST013,30.2,64.9,31.6
2024-08-09 04:00:00,ST010,27.6,58.3,70.7
2024-02-16 08:00:00,ST003,10.6,18.7,13.1
2024-08-18 20:00:00,ST012,8.2,39.2,5.6
2024-04-15 19:00:00,ST013,26.9,17.6,16.6
2024-06-12 08:00:00,ST008,7.3,68.1,1.9
2024-05-29 12:00:00,ST002,35.3,90.7,76.4
2024-01-14 03:00:00,ST013,25.4,34.6,1.9
2024-01-25 13:00:00,ST007,13.4,59.5,0.6
2024-09-28 03:00:00,ST006,13.5,55.6,73.2
2024-09-22 03:00:00,ST017,11.4,27.1,48.6
2024-07-13 19:00:00,ST004,23.1,47.9,77.4
2024-01-29 10:00:00,ST004,20.5,19.1,74.6
2024-05-26 07:00:00,ST010,40.5,79.5,28.9
2024-05-28 00:00:00,ST009,25.4,36.3,17.3
2024-08-11 11:00:00,ST013,23.3,43.2,60.3
2024-02-23 00:00:00,ST008,29.7,85.2,68.2
2024-07-26 03:00:00,ST001,22.8,71.9,76.9
2024-09-11 12:00:00,ST014,8.0,45.5,1.8
2024-11-07 22:00:00,ST009,42.2,85.4,64.0
2024-11-21 07:00:00,ST001,12.0,19.6,58.0
2024-07-03 08:00:00,ST009,5.9,57.9,5.1
2024-01-21 09:00:00,ST013,,46.8,37.3
2024-07-10 17:00:00,ST003,33.4,71.1,16.2
2024-06-09 07:00:00,ST007,68.9,78.9,79.7
2024-06-07 01:00:00,ST016,33.6,73.1,22.9
2024-04-21 21:00:00,ST018,19.9,86.7,58.1
2024-04-28 18:00:00,ST014,28.2,41.6,78.7
2024-10-05 09:00:00,ST016,19.4,46.7,48.2
2024-11-03 17:00:00,ST015,68.1,83.3,13.1
2024-08-21 05:00:00,ST020,26.6,80.7,12.8
2024-09-27 13:00:00,ST007,8.3,45.6,9.0
2024-06-22 21:00:00,ST001,42.4,66.5,13.2
2024-08-10 04:00:00,ST004,34.3,77.7,43.9
2024-08-27 16:00:00,ST019,35.0,68.5,79.0
2024-01-01 09:00:00,ST007,40.7,92.4,64.0
2024-06-14 02:00:00,ST010,35.2,35.7,16.7
2024-01-22 05:00:00,ST001,16.8,27.6,66.2
2024-10-15 00:00:00,ST004,42.8,66.2,0.8
2024-10-19 12:00:00,ST010,29.8,88.2,50.8
2024-08-06 04:00:00,ST016,19.1,31.7,37.9
2024-08-27 15:00:00,ST014,43.0,68.2,79.6
2024-11-20 04:00:00,ST003,15.1,17.8,19.6
2024-08-18 07:00:00,ST013,14.7,93.6,2.7
2024-10-07 07:00:00,ST007,,68.1,47.5
2024-12-08 17:00:00,ST003,12.2,33.4,45.2
2024-03-21 07:00:00,ST009,32.9,51.7,72.2
2024-10-18 07:00:00,ST011,9.4,,67.0
2024-09-14 04:00:00,ST006,6.8,25.5,27.2
2024-03-20 06:00:00,ST015,9.1,21.8,59.2
2024-10-20 12:00:00,ST012,5.8,54.6,55.5
2024-10-24 20:00:00,ST009,27.3,45.9,5.2
2024-12-12 04:00:00,ST013,41.8,87.1,70.0
2024-10-31 12:00:00,ST007,31.4,56.4,44.6
2024-10-09 02:00:00,ST019,9.6,13.4,16.2
2024-02-10 22:00:00,ST012,25.4,11.0,42.0
2024-08-06 03:00:00,ST005,41.8,83.1,64.1
2024-04-27 16:00:00,ST004,20.5,63.8,43.3
2024-04-09 06:00:00,ST017,39.4,15.8,41.1
2024-09-03 22:00:00,ST014,42.5,80.4,32.5
2024-01-19 21:00:00,ST013,12.7,71.8,29.9
2024-11-23 05:00:00,ST005,29.6,77.2,71.1
2024-12-21 20:00:00,ST020,61.9,75.7,34.6
2024-01-28 06:00:00,ST005,19.8,43.4,37.2
2024-08-11 07:00:00,ST018,41.8,82.7,37.6
2024-04-03 16:00:00,ST019,23.8,17.7,39.2
2024-07-02 02:00:00,ST009,42.4,84.4,47.6
2024-05-10 13:00:00,ST008,18.9,36.0,66.1
2024-05-08 13:00:00,ST014,35.7,85.7,11.1
2024-08-07 05:00:00,ST012,13.2,49.3,41.6
